source,level,wkr_nr,wkr_name,land_nr,unit,votes_type,votes,votes_valid
data-raw/w-btw21_kerg,district,236,Bamberg,9,Wahlberechtigte,Zweitstimmen,182586,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Wählende,Erststimmen,148660,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Wählende,Zweitstimmen,148660,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Ungültige Stimmen,Erststimmen,865,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Ungültige Stimmen,Zweitstimmen,592,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Gültige Stimmen,Erststimmen,147795,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Gültige Stimmen,Zweitstimmen,148068,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Sozialdemokratische Partei Deutschlands,Erststimmen,28123,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Sozialdemokratische Partei Deutschlands,Zweitstimmen,25698,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Alternative für Deutschland,Erststimmen,13279,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Alternative für Deutschland,Zweitstimmen,14284,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Freie Demokratische Partei,Erststimmen,9821,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Freie Demokratische Partei,Zweitstimmen,14336,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,DIE LINKE,Erststimmen,3625,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,DIE LINKE,Zweitstimmen,4676,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,BÜNDNIS 90/DIE GRÜNEN,Erststimmen,22728,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,BÜNDNIS 90/DIE GRÜNEN,Zweitstimmen,21898,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Christlich-Soziale Union in Bayern e.V.,Erststimmen,54726,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Christlich-Soziale Union in Bayern e.V.,Zweitstimmen,49463,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,FREIE WÄHLER,Erststimmen,8708,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,FREIE WÄHLER,Zweitstimmen,9184,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Erststimmen,1627,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Zweitstimmen,1111,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,PARTEI MENSCH UMWELT TIERSCHUTZ,Zweitstimmen,1499,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Die Heimat (2021: Nationaldemokratische Partei Deutschlands),Zweitstimmen,127,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Piratenpartei Deutschland,Zweitstimmen,514,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Ökologisch-Demokratische Partei,Erststimmen,1287,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Ökologisch-Demokratische Partei,Zweitstimmen,742,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",Zweitstimmen,149,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Bayernpartei,Erststimmen,491,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Bayernpartei,Zweitstimmen,381,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Marxistisch-Leninistische Partei Deutschlands,Erststimmen,179,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Marxistisch-Leninistische Partei Deutschlands,Zweitstimmen,50,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Partei für schulmedizinische Verjüngungsforschung (2021: Partei für Gesundheitsforschung),Zweitstimmen,211,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Deutsche Kommunistische Partei,Zweitstimmen,17,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Partei der Humanisten,Zweitstimmen,173,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Die Urbane. Eine HipHop Partei,Zweitstimmen,70,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Basisdemokratische Partei Deutschland,Erststimmen,2361,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Basisdemokratische Partei Deutschland,Zweitstimmen,2093,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Bündnis C - Christen für Deutschland,Zweitstimmen,105,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,DER DRITTE WEG,Zweitstimmen,108,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Wir Bürger (2021: Liberal-Konservative Reformer),Zweitstimmen,23,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Team Todenhöfer – Die Gerechtigkeitspartei,Zweitstimmen,319,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,UNABHÄNGIGE für bürgernahe Demokratie,Zweitstimmen,262,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Volt Deutschland,Erststimmen,726,147795
data-raw/w-btw21_kerg,district,236,Bamberg,9,Volt Deutschland,Zweitstimmen,575,148068
data-raw/w-btw21_kerg,district,236,Bamberg,9,Übrige,Erststimmen,114,147795
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Wahlberechtigte,Erststimmen,162430,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Wahlberechtigte,Zweitstimmen,162430,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Wählende,Erststimmen,129136,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Wählende,Zweitstimmen,129136,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Ungültige Stimmen,Erststimmen,806,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Ungültige Stimmen,Zweitstimmen,606,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Gültige Stimmen,Erststimmen,128330,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Gültige Stimmen,Zweitstimmen,128530,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Sozialdemokratische Partei Deutschlands,Erststimmen,24840,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Sozialdemokratische Partei Deutschlands,Zweitstimmen,26584,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Alternative für Deutschland,Erststimmen,10777,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Alternative für Deutschland,Zweitstimmen,11636,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Freie Demokratische Partei,Erststimmen,9182,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Freie Demokratische Partei,Zweitstimmen,12020,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,DIE LINKE,Erststimmen,2577,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,DIE LINKE,Zweitstimmen,3294,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,BÜNDNIS 90/DIE GRÜNEN,Erststimmen,14064,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,BÜNDNIS 90/DIE GRÜNEN,Zweitstimmen,15647,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Christlich-Soziale Union in Bayern e.V.,Erststimmen,54465,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Christlich-Soziale Union in Bayern e.V.,Zweitstimmen,43768,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,FREIE WÄHLER,Erststimmen,7754,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,FREIE WÄHLER,Zweitstimmen,8857,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Erststimmen,1709,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Zweitstimmen,988,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,PARTEI MENSCH UMWELT TIERSCHUTZ,Zweitstimmen,1306,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Die Heimat (2021: Nationaldemokratische Partei Deutschlands),Zweitstimmen,101,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Piratenpartei Deutschland,Zweitstimmen,368,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Ökologisch-Demokratische Partei,Erststimmen,934,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Ökologisch-Demokratische Partei,Zweitstimmen,516,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",Zweitstimmen,120,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Bayernpartei,Zweitstimmen,269,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Marxistisch-Leninistische Partei Deutschlands,Zweitstimmen,13,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Partei für schulmedizinische Verjüngungsforschung (2021: Partei für Gesundheitsforschung),Zweitstimmen,166,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Deutsche Kommunistische Partei,Zweitstimmen,18,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Partei der Humanisten,Zweitstimmen,131,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Die Urbane. Eine HipHop Partei,Zweitstimmen,71,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Basisdemokratische Partei Deutschland,Erststimmen,2028,128330
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Basisdemokratische Partei Deutschland,Zweitstimmen,1642,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Bündnis C - Christen für Deutschland,Zweitstimmen,142,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,DER DRITTE WEG,Zweitstimmen,82,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Wir Bürger (2021: Liberal-Konservative Reformer),Zweitstimmen,19,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Team Todenhöfer – Die Gerechtigkeitspartei,Zweitstimmen,241,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,UNABHÄNGIGE für bürgernahe Demokratie,Zweitstimmen,210,128530
data-raw/w-btw21_kerg,district,237,Bayreuth,9,Volt Deutschland,Zweitstimmen,321,128530
data-raw/w-btw21_kerg,district,238,Coburg,9,Wahlberechtigte,Erststimmen,156571,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Wahlberechtigte,Zweitstimmen,156571,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Wählende,Erststimmen,123864,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Wählende,Zweitstimmen,123864,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Ungültige Stimmen,Erststimmen,921,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Ungültige Stimmen,Zweitstimmen,704,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Gültige Stimmen,Erststimmen,122943,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Gültige Stimmen,Zweitstimmen,123160,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Sozialdemokratische Partei Deutschlands,Erststimmen,32056,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Sozialdemokratische Partei Deutschlands,Zweitstimmen,31087,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Alternative für Deutschland,Erststimmen,11878,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Alternative für Deutschland,Zweitstimmen,12836,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Freie Demokratische Partei,Erststimmen,6369,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Freie Demokratische Partei,Zweitstimmen,10683,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,DIE LINKE,Erststimmen,2337,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,DIE LINKE,Zweitstimmen,3118,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,BÜNDNIS 90/DIE GRÜNEN,Erststimmen,10581,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,BÜNDNIS 90/DIE GRÜNEN,Zweitstimmen,11459,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Christlich-Soziale Union in Bayern e.V.,Erststimmen,44890,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Christlich-Soziale Union in Bayern e.V.,Zweitstimmen,39343,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,FREIE WÄHLER,Erststimmen,9235,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,FREIE WÄHLER,Zweitstimmen,7524,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Erststimmen,1872,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Zweitstimmen,1144,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,PARTEI MENSCH UMWELT TIERSCHUTZ,Zweitstimmen,1509,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Die Heimat (2021: Nationaldemokratische Partei Deutschlands),Zweitstimmen,139,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Piratenpartei Deutschland,Zweitstimmen,343,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Ökologisch-Demokratische Partei,Erststimmen,1418,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Ökologisch-Demokratische Partei,Zweitstimmen,673,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",Zweitstimmen,80,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Bayernpartei,Erststimmen,222,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Bayernpartei,Zweitstimmen,188,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Marxistisch-Leninistische Partei Deutschlands,Erststimmen,83,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Marxistisch-Leninistische Partei Deutschlands,Zweitstimmen,43,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Partei für schulmedizinische Verjüngungsforschung (2021: Partei für Gesundheitsforschung),Zweitstimmen,167,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Deutsche Kommunistische Partei,Zweitstimmen,7,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Partei der Humanisten,Zweitstimmen,122,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Die Urbane. Eine HipHop Partei,Zweitstimmen,52,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Basisdemokratische Partei Deutschland,Erststimmen,2002,122943
data-raw/w-btw21_kerg,district,238,Coburg,9,Basisdemokratische Partei Deutschland,Zweitstimmen,1869,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Bündnis C - Christen für Deutschland,Zweitstimmen,109,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,DER DRITTE WEG,Zweitstimmen,65,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Wir Bürger (2021: Liberal-Konservative Reformer),Zweitstimmen,20,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Team Todenhöfer – Die Gerechtigkeitspartei,Zweitstimmen,256,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,UNABHÄNGIGE für bürgernahe Demokratie,Zweitstimmen,162,123160
data-raw/w-btw21_kerg,district,238,Coburg,9,Volt Deutschland,Zweitstimmen,162,123160
data-raw/w-btw21_kerg,district,239,Hof,9,Wahlberechtigte,Erststimmen,162872,124455
data-raw/w-btw21_kerg,district,239,Hof,9,Wahlberechtigte,Zweitstimmen,162872,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Wählende,Erststimmen,125334,124455
data-raw/w-btw21_kerg,district,239,Hof,9,Wählende,Zweitstimmen,125334,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Ungültige Stimmen,Erststimmen,879,124455
data-raw/w-btw21_kerg,district,239,Hof,9,Ungültige Stimmen,Zweitstimmen,775,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Gültige Stimmen,Erststimmen,124455,124455
data-raw/w-btw21_kerg,district,239,Hof,9,Gültige Stimmen,Zweitstimmen,124559,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Sozialdemokratische Partei Deutschlands,Erststimmen,29763,124455
data-raw/w-btw21_kerg,district,239,Hof,9,Sozialdemokratische Partei Deutschlands,Zweitstimmen,30426,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Alternative für Deutschland,Erststimmen,14705,124455
data-raw/w-btw21_kerg,district,239,Hof,9,Alternative für Deutschland,Zweitstimmen,14560,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Freie Demokratische Partei,Erststimmen,6493,124455
data-raw/w-btw21_kerg,district,239,Hof,9,Freie Demokratische Partei,Zweitstimmen,10552,124559
data-raw/w-btw21_kerg,district,239,Hof,9,DIE LINKE,Erststimmen,2651,124455
data-raw/w-btw21_kerg,district,239,Hof,9,DIE LINKE,Zweitstimmen,3004,124559
data-raw/w-btw21_kerg,district,239,Hof,9,BÜNDNIS 90/DIE GRÜNEN,Erststimmen,7941,124455
data-raw/w-btw21_kerg,district,239,Hof,9,BÜNDNIS 90/DIE GRÜNEN,Zweitstimmen,9628,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Christlich-Soziale Union in Bayern e.V.,Erststimmen,51312,124455
data-raw/w-btw21_kerg,district,239,Hof,9,Christlich-Soziale Union in Bayern e.V.,Zweitstimmen,41308,124559
data-raw/w-btw21_kerg,district,239,Hof,9,FREIE WÄHLER,Erststimmen,7202,124455
data-raw/w-btw21_kerg,district,239,Hof,9,FREIE WÄHLER,Zweitstimmen,7955,124559
data-raw/w-btw21_kerg,district,239,Hof,9,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Erststimmen,1969,124455
data-raw/w-btw21_kerg,district,239,Hof,9,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Zweitstimmen,1268,124559
data-raw/w-btw21_kerg,district,239,Hof,9,PARTEI MENSCH UMWELT TIERSCHUTZ,Zweitstimmen,1780,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Die Heimat (2021: Nationaldemokratische Partei Deutschlands),Zweitstimmen,172,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Piratenpartei Deutschland,Zweitstimmen,374,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Ökologisch-Demokratische Partei,Erststimmen,508,124455
data-raw/w-btw21_kerg,district,239,Hof,9,Ökologisch-Demokratische Partei,Zweitstimmen,318,124559
data-raw/w-btw21_kerg,district,239,Hof,9,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",Zweitstimmen,80,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Bayernpartei,Zweitstimmen,295,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Marxistisch-Leninistische Partei Deutschlands,Zweitstimmen,16,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Partei für schulmedizinische Verjüngungsforschung (2021: Partei für Gesundheitsforschung),Zweitstimmen,164,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Deutsche Kommunistische Partei,Zweitstimmen,15,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Partei der Humanisten,Zweitstimmen,106,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Die Urbane. Eine HipHop Partei,Zweitstimmen,63,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Basisdemokratische Partei Deutschland,Erststimmen,1498,124455
data-raw/w-btw21_kerg,district,239,Hof,9,Basisdemokratische Partei Deutschland,Zweitstimmen,1339,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Bündnis C - Christen für Deutschland,Erststimmen,314,124455
data-raw/w-btw21_kerg,district,239,Hof,9,Bündnis C - Christen für Deutschland,Zweitstimmen,255,124559
data-raw/w-btw21_kerg,district,239,Hof,9,DER DRITTE WEG,Zweitstimmen,109,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Wir Bürger (2021: Liberal-Konservative Reformer),Zweitstimmen,30,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Team Todenhöfer – Die Gerechtigkeitspartei,Zweitstimmen,399,124559
data-raw/w-btw21_kerg,district,239,Hof,9,UNABHÄNGIGE für bürgernahe Demokratie,Zweitstimmen,228,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Volt Deutschland,Zweitstimmen,115,124559
data-raw/w-btw21_kerg,district,239,Hof,9,Übrige,Erststimmen,99,124455
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Wahlberechtigte,Erststimmen,168923,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Wahlberechtigte,Zweitstimmen,168923,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Wählende,Erststimmen,137178,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Wählende,Zweitstimmen,137178,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Ungültige Stimmen,Erststimmen,781,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Ungültige Stimmen,Zweitstimmen,671,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Gültige Stimmen,Erststimmen,136397,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Gültige Stimmen,Zweitstimmen,136507,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Sozialdemokratische Partei Deutschlands,Erststimmen,22103,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Sozialdemokratische Partei Deutschlands,Zweitstimmen,27009,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Alternative für Deutschland,Erststimmen,14416,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Alternative für Deutschland,Zweitstimmen,15774,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Freie Demokratische Partei,Erststimmen,6480,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Freie Demokratische Partei,Zweitstimmen,11399,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,DIE LINKE,Erststimmen,2448,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,DIE LINKE,Zweitstimmen,2982,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,BÜNDNIS 90/DIE GRÜNEN,Erststimmen,10165,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,BÜNDNIS 90/DIE GRÜNEN,Zweitstimmen,11966,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Christlich-Soziale Union in Bayern e.V.,Erststimmen,65163,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Christlich-Soziale Union in Bayern e.V.,Zweitstimmen,49389,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,FREIE WÄHLER,Erststimmen,10430,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,FREIE WÄHLER,Zweitstimmen,10420,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Erststimmen,1954,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Zweitstimmen,1199,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,PARTEI MENSCH UMWELT TIERSCHUTZ,Zweitstimmen,1548,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Die Heimat (2021: Nationaldemokratische Partei Deutschlands),Zweitstimmen,185,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Piratenpartei Deutschland,Zweitstimmen,429,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Ökologisch-Demokratische Partei,Erststimmen,871,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Ökologisch-Demokratische Partei,Zweitstimmen,605,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",Zweitstimmen,92,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Bayernpartei,Erststimmen,619,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Bayernpartei,Zweitstimmen,446,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Marxistisch-Leninistische Partei Deutschlands,Zweitstimmen,27,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Partei für schulmedizinische Verjüngungsforschung (2021: Partei für Gesundheitsforschung),Zweitstimmen,203,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Deutsche Kommunistische Partei,Zweitstimmen,16,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Partei der Humanisten,Zweitstimmen,82,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Die Urbane. Eine HipHop Partei,Zweitstimmen,73,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Basisdemokratische Partei Deutschland,Erststimmen,1748,136397
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Basisdemokratische Partei Deutschland,Zweitstimmen,1718,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Bündnis C - Christen für Deutschland,Zweitstimmen,126,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,DER DRITTE WEG,Zweitstimmen,124,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Wir Bürger (2021: Liberal-Konservative Reformer),Zweitstimmen,32,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Team Todenhöfer – Die Gerechtigkeitspartei,Zweitstimmen,214,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,UNABHÄNGIGE für bürgernahe Demokratie,Zweitstimmen,242,136507
data-raw/w-btw21_kerg,district,240,Kulmbach,9,Volt Deutschland,Zweitstimmen,207,136507
data-raw/w-btw21_kerg,district,241,Ansbach,9,Wahlberechtigte,Erststimmen,243174,190994
data-raw/w-btw21_kerg,district,241,Ansbach,9,Wahlberechtigte,Zweitstimmen,243174,191486
data-raw/w-btw21_kerg,district,241,Ansbach,9,Wählende,Erststimmen,192508,190994
data-raw/w-btw21_kerg,district,241,Ansbach,9,Wählende,Zweitstimmen,192508,191486
data-raw/w-btw21_kerg,district,241,Ansbach,9,Ungültige Stimmen,Erststimmen,1514,190994
data-raw/w-btw21_kerg,district,241,Ansbach,9,Ungültige Stimmen,Zweitstimmen,1022,191486
data-raw/w-btw21_kerg,district,241,Ansbach,9,Gültige Stimmen,Erststimmen,190994,190994
data-raw/w-btw21_kerg,district,241,Ansbach,9,Gültige Stimmen,Zweitstimmen,191486,191486
data-raw/w-btw21_kerg,district,241,Ansbach,9,Sozialdemokratische Partei Deutschlands,Erststimmen,33819,190994
data-raw/w-btw21_kerg,district,241,Ansbach,9,Sozialdemokratische Partei Deutschlands,Zweitstimmen,37642,191486
data-raw/w-btw21_kerg,district,241,Ansbach,9,Alternative für Deutschland,Erststimmen,18418,190994
data-raw/w-btw21_kerg,district,241,Ansbach,9,Alternative für Deutschland,Zweitstimmen,19142,191486
data-raw/w-btw21_kerg,district,241,Ansbach,9,Freie Demokratische Partei,Erststimmen,13016,190994
data-raw/w-btw21_kerg,district,241,Ansbach,9,Freie Demokratische Partei,Zweitstimmen,16213,191486
data-raw/w-btw21_kerg,district,241,Ansbach,9,DIE LINKE,Erststimmen,3798,190994
